r1_low,r1_high,r2_low,r2_high,observed_count,expected_probability,expected_count,standardized_residual
0.88,0.9,0.62,0.64,82,0.0008023976068376692,80.23976068376693,0.19650649286805133
0.88,0.9,0.64,0.66,78,0.0008000947176706567,80.00947176706568,-0.22465247479544417
0.88,0.9,0.66,0.68,79,0.0007972342289087455,79.72342289087456,-0.08102131328639625
0.88,0.9,0.68,0.7000000000000001,78,0.0007938090039361713,79.38090039361713,-0.1549902372538133
0.88,0.9,0.7000000000000001,0.72,77,0.0007898138213426306,78.98138213426306,-0.22294917931090538
0.88,0.9,0.72,0.74,72,0.0007852480835514054,78.52480835514054,-0.7363161355239203
0.88,0.9,0.74,0.76,67,0.0007801200715477297,78.01200715477297,-1.2467683213741358
0.88,0.9,0.76,0.78,86,0.000774453673702661,77.4453673702661,0.9720836572882368
0.88,0.9,0.78,0.8,73,0.000768299138713686,76.8299138713686,-0.43694204235209916
0.88,0.9,0.8,0.8200000000000001,69,0.000761750498646028,76.1750498646028,-0.8220884565452248
0.88,0.9,0.8200000000000001,0.84,65,0.0007549742953522179,75.49742953522178,-1.2081389480667841
0.88,0.9,0.84,0.86,87,0.0007482579656204544,74.82579656204544,1.4073913593823864
0.88,0.9,0.86,0.88,70,0.0007420934736829164,74.20934736829165,-0.48863600022664866
0.88,0.9,0.88,0.9,76,0.0007373264468383503,73.73264468383503,0.2640521315661769
0.88,0.9,0.9,0.92,70,0.0007354323191830617,73.54323191830616,-0.4131694707370631
0.88,0.9,0.92,0.9400000000000001,75,0.0007390515636601162,73.90515636601162,0.12735462676067996
0.88,0.9,0.9400000000000001,0.96,86,0.0007530869995813934,75.30869995813934,1.2319921555302176
0.88,0.9,0.96,0.98,88,0.0007871168001162066,78.71168001162066,1.0469298382697387
0.88,0.9,0.98,1.0,89,0.0008611985777363649,86.1198577736365,0.3103575269175961
0.9,0.92,0.0,0.02,0,0.0,0.0,nan
0.9,0.92,0.02,0.04,0,0.0,0.0,nan
0.9,0.92,0.04,0.06,0,0.0,0.0,nan
0.9,0.92,0.06,0.08,0,0.0,0.0,nan
0.9,0.92,0.08,0.1,45,0.0004213344248452273,42.13344248452273,0.4416184283798459
0.9,0.92,0.1,0.12,94,0.0008030479987203939,80.3047998720394,1.5282613536995164
0.9,0.92,0.12,0.14,83,0.0007515557200885197,75.15557200885198,0.9048585375581651
0.9,0.92,0.14,0.16,66,0.0007328997741659544,73.28997741659543,-0.8515377172907606
0.9,0.92,0.16,0.18,50,0.0007292666443274912,72.92666443274912,-2.6847119719849086
0.9,0.92,0.18,0.2,82,0.0007327133117260402,73.27133117260402,1.0197200895807228
0.9,0.92,0.2,0.22,79,0.0007394282285613149,73.9428228561315,0.5881121521647177
0.9,0.92,0.22,0.24,66,0.0007474895460350146,74.74895460350146,-1.0119372933763349
0.9,0.92,0.24,0.26,67,0.0007558986689252961,75.58986689252961,-0.9879947658714159
0.9,0.92,0.26,0.28,75,0.0007641308640622916,76.41308640622916,-0.1616534016006462
0.9,0.92,0.28,0.3,82,0.0007719135135510501,77.19135135510501,0.5473167299204837
0.9,0.92,0.3,0.32,82,0.0007791114123444332,77.91114123444332,0.46323602550318654
0.9,0.92,0.32,0.34,63,0.0007856651653829004,78.56651653829003,-1.7561948061858101
0.9,0.92,0.34,0.36,82,0.0007915571072904891,79.1557107290489,0.319692639048809
0.9,0.92,0.36,0.38,76,0.0007967920137309773,79.67920137309774,-0.412174455036943
0.9,0.92,0.38,0.4,80,0.0008013860025833092,80.13860025833091,-0.015482573965624124
0.9,0.92,0.4,0.42,81,0.0008053600802370157,80.53600802370157,0.05170296164560902
0.9,0.92,0.42,0.44,69,0.0008087363725329855,80.87363725329855,-1.320323304681365
0.9,0.92,0.44,0.46,88,0.0008115359283995528,81.15359283995528,0.7599916967968934
0.9,0.92,0.46,0.48,68,0.0008137774519857158,81.37774519857157,-1.4829622425556213
0.9,0.92,0.48,0.5,76,0.0008154765835709309,81.5476583570931,-0.6143331636775758
0.9,0.92,0.5,0.52,70,0.0008166455025546499,81.66455025546499,-1.2907769792316037
0.9,0.92,0.52,0.54,78,0.0008172927163825739,81.72927163825739,-0.41251068665563906
0.9,0.92,0.54,0.56,72,0.0008174229542681322,81.74229542681323,-1.0775511146883257
0.9,0.92,0.56,0.58,88,0.0008170371192961682,81.70371192961682,0.6965682833971713
0.9,0.92,0.58,0.6,73,0.000816132276020087,81.6132276020087,-0.9534230488899536
0.9,0.92,0.6,0.62,95,0.0008147016688012912,81.47016688012911,1.4989706761930073
0.9,0.92,0.62,0.64,76,0.0008127347832045567,81.27347832045567,-0.5849553824266461
0.9,0.92,0.64,0.66,73,0.000810217482779097,81.0217482779097,-0.8911857317791544
0.9,0.92,0.66,0.68,65,0.0008071322813701897,80.71322813701897,-1.7490130798147623
0.9,0.92,0.68,0.7000000000000001,82,0.0008034588537964756,80.34588537964757,0.18453713759220175
0.9,0.92,0.7000000000000001,0.72,78,0.0007991749568145258,79.91749568145258,-0.21449316687430647
0.9,0.92,0.72,0.74,64,0.0007942580476704013,79.42580476704013,-1.7308802343158436
0.9,0.92,0.74,0.76,84,0.0007886880848726143,78.86880848726143,0.5777840973470539
0.9,0.92,0.76,0.78,78,0.0007824523410299907,78.24523410299906,-0.027723746380523263
0.9,0.92,0.78,0.8,87,0.0007755536762337165,77.55536762337165,1.0724551218799034
0.9,0.92,0.8,0.8200000000000001,72,0.0007680248595142588,76.80248595142588,-0.5479973575685879
0.9,0.92,0.8200000000000001,0.84,84,0.000759953689064358,75.9953689064358,0.9182221349084262
0.9,0.92,0.84,0.86,71,0.0007515279191608327,75.15279191608327,-0.4790354028114233
0.9,0.92,0.86,0.88,61,0.000743117734697494,74.3117734697494,-1.5442126488854295
0.9,0.92,0.88,0.9,65,0.0007354323191830617,73.54323191830616,-0.9962098703823935
0.9,0.92,0.9,0.92,73,0.0007298299499346671,72.98299499346672,0.001990517327059061
0.9,0.92,0.92,0.9400000000000001,79,0.0007289658543938032,72.89658543938033,0.7148571682922242
0.9,0.92,0.9400000000000001,0.96,87,0.0007382407041148973,73.82407041148973,1.5334946733754304
0.9,0.92,0.96,0.98,77,0.0007693362043245721,76.93362043245722,0.0075679165312768325
0.9,0.92,0.98,1.0,68,0.0008499170727380424,84.99170727380424,-1.8430993289599134
0.92,0.9400000000000001,0.0,0.02,0,0.0,0.0,nan
0.92,0.9400000000000001,0.02,0.04,0,0.0,0.0,nan
0.92,0.9400000000000001,0.04,0.06,0,0.0,0.0,nan
0.92,0.9400000000000001,0.06,0.08,38,0.0004210879632056993,42.10879632056993,-0.6331814739478376
0.92,0.9400000000000001,0.08,0.1,75,0.0007825863517089138,78.25863517089138,-0.3683575755114088
0.92,0.9400000000000001,0.1,0.12,76,0.0007338636311913836,73.38636311913837,0.30509673993340924
0.92,0.9400000000000001,0.12,0.14,84,0.0007225830889000758,72.25830889000758,1.3812960011299735
0.92,0.9400000000000001,0.14,0.16,84,0.0007256501447682695,72.56501447682695,1.3423691909593463
0.92,0.9400000000000001,0.16,0.18,90,0.0007342659980402881,73.42659980402881,1.934126647736846
0.92,0.9400000000000001,0.18,0.2,81,0.0007447549980211121,74.4754998021112,0.7560326223017998
0.92,0.9400000000000001,0.2,0.22,67,0.0007555033343508217,75.55033343508217,-0.983704953762823
0.92,0.9400000000000001,0.22,0.24,95,0.0007657958174827089,76.5795817482709,2.1049558536134776
0.92,0.9400000000000001,0.24,0.26,65,0.0007753302589921186,77.53302589921186,-1.4233528337387615
0.92,0.9400000000000001,0.26,0.28,90,0.0007840000730442761,78.40000730442762,1.3100855732321082
0.92,0.9400000000000001,0.28,0.3,81,0.0007917917927809523,79.17917927809523,0.20462641205185067
0.92,0.9400000000000001,0.3,0.32,83,0.0007987349504072723,79.87349504072722,0.3498305861290689
0.92,0.9400000000000001,0.32,0.34,77,0.0008048769948835723,80.48769948835722,-0.3887534895451895
0.92,0.9400000000000001,0.34,0.36,84,0.0008102706322190323,81.02706322190323,0.3302711392042147
0.92,0.9400000000000001,0.36,0.38,86,0.0008149674974622003,81.49674974622003,0.4988338748248541
0.92,0.9400000000000001,0.38,0.4,99,0.0008190151085473354,81.90151085473354,1.8893472261153859
0.92,0.9400000000000001,0.4,0.42,94,0.0008224555297893714,82.24555297893714,1.2961223227796987
0.92,0.9400000000000001,0.42,0.44,97,0.0008253249160680862,82.53249160680862,1.5925066875744582
0.92,0.9400000000000001,0.44,0.46,94,0.0008276534934151934,82.76534934151934,1.2349099683753961
0.92,0.9400000000000001,0.46,0.48,88,0.0008294657354297513,82.94657354297513,0.5548642251163697
0.92,0.9400000000000001,0.48,0.5,80,0.0008307806047317951,83.0780604731795,-0.3377022649612556
0.92,0.9400000000000001,0.5,0.52,86,0.0008316117885413385,83.16117885413385,0.3112989909968417
0.92,0.9400000000000001,0.52,0.54,96,0.0008319678903424241,83.19678903424241,1.4036719427541822
0.92,0.9400000000000001,0.54,0.56,80,0.0008318525577016236,83.18525577016236,-0.34923771092510464
0.92,0.9400000000000001,0.56,0.58,91,0.0008312645364077393,83.12645364077393,0.8635763943299418
0.92,0.9400000000000001,0.58,0.6,86,0.0008301976470966719,83.01976470966719,0.32708437941335006
0.92,0.9400000000000001,0.6,0.62,82,0.0008286406849362382,82.86406849362382,-0.094921598560419
0.92,0.9400000000000001,0.62,0.64,74,0.0008265772477587955,82.65772477587954,-0.952274274984477
0.92,0.9400000000000001,0.64,0.66,97,0.0008239855053772605,82.39855053772605,1.6085559948347983
0.92,0.9400000000000001,0.66,0.68,66,0.0008208379357051746,82.08379357051746,-1.7752510602709468
0.92,0.9400000000000001,0.68,0.7000000000000001,79,0.00081710107667204,81.710107667204,-0.2998117528329789
0.92,0.9400000000000001,0.7000000000000001,0.72,90,0.0008127353855629274,81.27353855629273,0.9679737716190193
0.92,0.9400000000000001,0.72,0.74,83,0.0008076953755209657,80.76953755209657,0.248182478679435
0.92,0.9400000000000001,0.74,0.76,72,0.0008019303432976185,80.19303432976184,-0.9149059486098342
0.92,0.9400000000000001,0.76,0.78,72,0.0007953862729476513,79.53862729476512,-0.8452851256445373
0.92,0.9400000000000001,0.78,0.8,78,0.0007880100177220984,78.80100177220984,-0.0902334593710062
0.92,0.9400000000000001,0.8,0.8200000000000001,72,0.0007797578778799513,77.97578778799513,-0.6767297683291505
0.92,0.9400000000000001,0.8200000000000001,0.84,76,0.0007706127481783877,77.06127481783876,-0.1208953967096948
0.92,0.9400000000000001,0.84,0.86,79,0.0007606183330106126,76.06183330106126,0.3368938148582663
0.92,0.9400000000000001,0.86,0.88,75,0.0007499484470024874,74.99484470024873,0.000595303199957165
0.92,0.9400000000000001,0.88,0.9,87,0.0007390515636601163,73.90515636601162,1.523221099090541
0.92,0.9400000000000001,0.9,0.92,74,0.0007289658543938032,72.89658543938033,0.12923647909259853
0.92,0.9400000000000001,0.92,0.9400000000000001,65,0.0007220487585657713,72.20487585657713,-0.8478972745735458
0.92,0.9400000000000001,0.9400000000000001,0.96,72,0.0007238112857626427,72.38112857626427,-0.044798021858890695
0.92,0.9400000000000001,0.96,0.98,81,0.0007480798746928731,74.80798746928731,0.7159090309530579
0.92,0.9400000000000001,0.98,1.0,86,0.0008340517275977377,83.40517275977378,0.2841266398740165
0.9400000000000001,0.96,0.0,0.02,0,0.0,0.0,nan
0.9400000000000001,0.96,0.02,0.04,0,0.0,0.0,nan
0.9400000000000001,0.96,0.04,0.06,39,0.00039778247945819814,39.778247945819814,-0.12339431681182067
0.9400000000000001,0.96,0.06,0.08,72,0.000756601824773567,75.6601824773567,-0.4207935220129644
0.9400000000000001,0.96,0.08,0.1,65,0.0007181414412192443,71.81414412192443,-0.804093072145759
0.9400000000000001,0.96,0.1,0.12,72,0.0007193874872306205,71.93874872306205,0.007221604620269775
0.9400000000000001,0.96,0.12,0.14,80,0.0007315273150665361,73.15273150665361,0.8005751106187429
0.9400000000000001,0.96,0.14,0.16,68,0.0007460835466574972,74.60835466574972,-0.7650672504512868
0.9400000000000001,0.96,0.16,0.18,87,0.0007603028316326836,76.03028316326836,1.2580621987745018
0.9400000000000001,0.96,0.18,0.2,84,0.0007733092766724223,77.33092766724224,0.7583833990852529
0.9400000000000001,0.96,0.2,0.22,72,0.0007848955794782286,78.48955794782286,-0.7325026044722427
0.9400000000000001,0.96,0.22,0.24,87,0.000795097106481081,79.5097106481081,0.840017837866547
0.9400000000000001,0.96,0.24,0.26,84,0.0008040307911681373,80.40307911681373,0.4011386835455499
0.9400000000000001,0.96,0.26,0.28,72,0.0008118321694259121,81.1832169425912,-1.0192053996685586
0.9400000000000001,0.96,0.28,0.3,74,0.0008186311111029023,81.86311111029023,-0.8690610577398018
0.9400000000000001,0.96,0.3,0.32,76,0.000824543371950455,82.4543371950455,-0.7107958738787551
0.9400000000000001,0.96,0.32,0.34,87,0.0008296686612193384,82.96686612193383,0.4427823444851144
0.9400000000000001,0.96,0.34,0.36,105,0.0008340912977660031,83.40912977660031,2.3640864398055954
0.9400000000000001,0.96,0.36,0.38,79,0.0008378817670928892,83.78817670928892,-0.5230928692797548
0.9400000000000001,0.96,0.38,0.4,87,0.0008410984584310663,84.10984584310663,0.3151356889299636
0.9400000000000001,0.96,0.4,0.42,63,0.0008437892873676334,84.37892873676334,-2.3273887780831943
0.9400000000000001,0.96,0.42,0.44,83,0.0008459930984914069,84.5993098491407,-0.1738798279251065
0.9400000000000001,0.96,0.44,0.46,83,0.00084774082458992,84.774082458992,-0.19268249129775006
0.9400000000000001,0.96,0.46,0.48,67,0.0008490564121881549,84.90564121881549,-1.9432183596336623
0.9400000000000001,0.96,0.48,0.5,87,0.0008499575341777376,84.99575341777376,0.2173964949414514
0.9400000000000001,0.96,0.5,0.52,94,0.0008504561112077964,85.04561112077964,0.9709793600143689
0.9400000000000001,0.96,0.52,0.54,88,0.0008505586600803318,85.05586600803318,0.31923127768594056
0.9400000000000001,0.96,0.54,0.56,80,0.0008502664822033483,85.02664822033483,-0.5451311049511205
0.9400000000000001,0.96,0.56,0.58,93,0.0008495756993232416,84.95756993232415,0.8725418219827037
0.9400000000000001,0.96,0.58,0.6,78,0.0008484771377117725,84.84771377117725,-0.7434050835146837
0.9400000000000001,0.96,0.6,0.62,81,0.000846956055852305,84.69560558523051,-0.4015643738917948
0.9400000000000001,0.96,0.62,0.64,93,0.0008449917045181649,84.49917045181648,0.9247728807429956
0.9400000000000001,0.96,0.64,0.66,80,0.0008425567021578818,84.25567021578819,-0.4636266554694041
0.9400000000000001,0.96,0.66,0.68,77,0.0008396162032999451,83.9616203299945,-0.7597486352400205
0.9400000000000001,0.96,0.68,0.7000000000000001,95,0.0008361268347834647,83.61268347834647,1.24533246917629
0.9400000000000001,0.96,0.7000000000000001,0.72,82,0.0008320353774921074,83.20353774921074,-0.13194374914864743
0.9400000000000001,0.96,0.72,0.74,77,0.000827277187576604,82.7277187576604,-0.62973257725938
0.9400000000000001,0.96,0.74,0.76,73,0.00082177439756476,82.177439756476,-1.0123839211685493
0.9400000000000001,0.96,0.76,0.78,85,0.000815434050772663,81.5434050772663,0.38278425555640677
0.9400000000000001,0.96,0.78,0.8,76,0.0008081465833893652,80.81465833893651,-0.5355751316904962
0.9400000000000001,0.96,0.8,0.8200000000000001,85,0.0007997856638468131,79.97856638468132,0.5614885675187357
0.9400000000000001,0.96,0.8200000000000001,0.84,66,0.0007902117712879546,79.02117712879546,-1.4648005666734008
0.9400000000000001,0.96,0.84,0.86,78,0.0007792851451606187,77.92851451606187,0.008097848784893833
0.9400000000000001,0.96,0.86,0.88,74,0.0007669017645131636,76.69017645131636,-0.30719270505417234
0.9400000000000001,0.96,0.88,0.9,71,0.0007530869995813934,75.30869995813934,-0.49650505814793516
0.9400000000000001,0.96,0.9,0.92,81,0.0007382407041148974,73.82407041148974,0.8351782488344195
0.9400000000000001,0.96,0.92,0.9400000000000001,85,0.0007238112857626427,72.38112857626427,1.4832277427632865
0.9400000000000001,0.96,0.9400000000000001,0.96,70,0.0007143273214541651,71.43273214541651,-0.16951821645271598
0.9400000000000001,0.96,0.96,0.98,59,0.000724481760760399,72.4481760760399,-1.5799729748463391
0.9400000000000001,0.96,0.98,1.0,83,0.0008104130696395599,81.04130696395599,0.2175770885516123
0.96,0.98,0.0,0.02,0,0.0,0.0,nan
0.96,0.98,0.02,0.04,32,0.0003729623823999049,37.29623823999049,-0.8672314068823453
0.96,0.98,0.04,0.06,82,0.0007287844127350711,72.87844127350711,1.0684876846725164
0.96,0.98,0.06,0.08,70,0.0007173971572572253,71.73971572572253,-0.20539906555098647
0.96,0.98,0.08,0.1,86,0.0007374256834021607,73.74256834021607,1.4273824440245144
0.96,0.98,0.1,0.12,73,0.0007593674462153499,75.93674462153498,-0.337007987620878
0.96,0.98,0.12,0.14,78,0.0007785523027452691,77.85523027452692,0.016407176652198846
0.96,0.98,0.14,0.16,80,0.0007945878127236335,79.45878127236335,0.060715820191176495
0.96,0.98,0.16,0.18,75,0.0008078915789882143,80.78915789882143,-0.6440785774402695
0.96,0.98,0.18,0.2,90,0.0008189645463532658,81.89645463532658,0.8954524253651818
0.96,0.98,0.2,0.22,81,0.0008282376319414506,82.82376319414506,-0.2003968853205673
0.96,0.98,0.22,0.24,88,0.0008360532251328787,83.60532251328787,0.48062908199349375
0.96,0.98,0.24,0.26,82,0.0008426773566199316,84.26773566199316,-0.24703686517518253
0.96,0.98,0.26,0.28,72,0.0008483160442257867,84.83160442257866,-1.3931636103812024
0.96,0.98,0.28,0.3,80,0.0008531294414394868,85.31294414394868,-0.5752117981481328
0.96,0.98,0.3,0.32,88,0.0008572428269022844,85.72428269022843,0.2457912300571258
0.96,0.98,0.32,0.34,86,0.0008607548345458475,86.07548345458476,-0.008136020470059535
0.96,0.98,0.34,0.36,103,0.0008637435472770701,86.374354727707,1.7889001567258611
0.96,0.98,0.36,0.38,86,0.000866271003112823,86.6271003112823,-0.06737676073971745
0.96,0.98,0.38,0.4,112,0.0008683865361926837,86.83865361926837,2.700084375697138
0.96,0.98,0.4,0.42,80,0.0008701292620356209,87.01292620356209,-0.7518087601827232
0.96,0.98,0.42,0.44,99,0.000871529929107635,87.1529929107635,1.2690171619704889
0.96,0.98,0.44,0.46,97,0.0008726122947507191,87.26122947507191,1.0425417809318982
0.96,0.98,0.46,0.48,93,0.0008733941373538016,87.33941373538016,0.6056981916071961
0.96,0.98,0.48,0.5,99,0.0008738879832963734,87.38879832963734,1.24207918678935
0.96,0.98,0.5,0.52,115,0.0008741016027401084,87.41016027401085,2.9509932718089553
0.96,0.98,0.52,0.54,73,0.0008740383098775775,87.40383098775776,-1.5406811976490815
0.96,0.98,0.54,0.56,86,0.0008736970886287024,87.36970886287024,-0.14653717731760976
0.96,0.98,0.56,0.58,79,0.0008730725523747428,87.30725523747428,-0.8890626929502864
0.96,0.98,0.58,0.6,80,0.000872154734803377,87.21547348033769,-0.7726237667715984
0.96,0.98,0.6,0.62,94,0.0008709286970899804,87.09286970899804,0.7401271708329915
0.96,0.98,0.62,0.64,107,0.0008693739231899969,86.93739231899968,2.1517116735111355
0.96,0.98,0.64,0.66,106,0.0008674634584646576,86.74634584646576,2.067224158896363
0.96,0.98,0.66,0.68,93,0.0008651627252611188,86.51627252611188,0.697069133066668
0.96,0.98,0.68,0.7000000000000001,106,0.0008624279197528328,86.24279197528328,2.1274735468647172
0.96,0.98,0.7000000000000001,0.72,85,0.0008592038535828222,85.92038535828222,-0.09929367688387311
0.96,0.98,0.72,0.74,83,0.0008554210464515266,85.54210464515266,-0.2748548840456637
0.96,0.98,0.74,0.76,74,0.0008509917948884276,85.09917948884276,-1.203173306758755
0.96,0.98,0.76,0.78,82,0.000845804830235708,84.5804830235708,-0.28058595343817827
0.96,0.98,0.78,0.8,88,0.0008397180308467824,83.97180308467824,0.43958610194669423
0.96,0.98,0.8,0.8200000000000001,70,0.000832548484488674,83.2548484488674,-1.45268014009503
0.96,0.98,0.8200000000000001,0.84,85,0.000824059095956597,82.4059095956597,0.2857629552132826
0.96,0.98,0.84,0.86,89,0.0008139412509249256,81.39412509249256,0.8430486722209936
0.96,0.98,0.86,0.88,79,0.0008017950388422532,80.17950388422533,-0.13172484404081938
0.96,0.98,0.88,0.9,68,0.0007871168001162066,78.71168001162066,-1.2073633806967854
0.96,0.98,0.9,0.92,93,0.0007693362043245721,76.93362043245722,1.8317235864576917
0.96,0.98,0.92,0.9400000000000001,74,0.0007480798746928732,74.80798746928731,-0.09341801607967921
0.96,0.98,0.9400000000000001,0.96,68,0.0007244817607603989,72.44817607603989,-0.5225985998222145
0.96,0.98,0.96,0.98,77,0.000708274810827463,70.82748108274629,0.7334348316092647
0.96,0.98,0.98,1.0,88,0.0007731096879155684,77.31096879155683,1.215675844439592
0.98,1.0,0.0,0.02,42,0.00036030204650625816,36.03020465062582,0.9945487568492013
0.98,1.0,0.02,0.04,68,0.0007597594272724297,75.97594272724297,-0.915048214584877
0.98,1.0,0.04,0.06,78,0.0007917885031709359,79.17885031709359,-0.13248114376770864
0.98,1.0,0.06,0.08,96,0.0008210515223130435,82.10515223130434,1.533446355589407
0.98,1.0,0.08,0.1,66,0.0008407666144162895,84.07666144162896,-1.9714260689011984
0.98,1.0,0.1,0.12,90,0.0008545056737973962,85.45056737973962,0.4921525751958413
0.98,1.0,0.12,0.14,93,0.0008645162219081862,86.45162219081863,0.7042829175928154
0.98,1.0,0.14,0.16,65,0.0008720843272540233,87.20843272540233,-2.378146858106851
0.98,1.0,0.16,0.18,87,0.0008779746094597357,87.79746094597357,-0.08510761989799318
0.98,1.0,0.18,0.2,95,0.0008826645894682038,88.26645894682038,0.7167136243760208
0.98,1.0,0.2,0.22,94,0.0008864660832527568,88.64660832527568,0.5685883502934511
0.98,1.0,0.22,0.24,80,0.0008895905915514207,88.95905915514207,-0.9498768724504298
0.98,1.0,0.24,0.26,94,0.0008921862320667039,89.21862320667039,0.5062035782945948
0.98,1.0,0.26,0.28,73,0.0008943595503230126,89.43595503230127,-1.7379563711848187
0.98,1.0,0.28,0.3,103,0.000896188921133772,89.6188921133772,1.4134885241143593
0.98,1.0,0.3,0.32,91,0.0008977330729540436,89.77330729540436,0.1294679197299743
0.98,1.0,0.32,0.34,87,0.0008990366752384395,89.90366752384395,-0.30623736756365716
0.98,1.0,0.34,0.36,100,0.0009001340967036458,90.01340967036458,1.0526006361229703
0.98,1.0,0.36,0.38,75,0.0009010519895325108,90.10519895325108,-1.591298028980093
0.98,1.0,0.38,0.4,70,0.0009018110988938336,90.18110988938336,-2.125138597672716
0.98,1.0,0.4,0.42,77,0.0009024275479030779,90.24275479030779,-1.3940301454807946
0.98,1.0,0.42,0.44,91,0.0009029137582999772,90.29137582999772,0.07457492512018186
0.98,1.0,0.44,0.46,82,0.0009032791114399363,90.32791114399363,-0.8762440846778142
0.98,1.0,0.46,0.48,100,0.0009035304186917699,90.35304186917699,1.01489007284291
0.98,1.0,0.48,0.5,91,0.0009036722469913303,90.36722469913303,0.066564710362876
0.98,1.0,0.5,0.52,98,0.0009037071293808348,90.37071293808349,0.8025463092868154
0.98,1.0,0.52,0.54,101,0.000903635678960357,90.3635678960357,1.118920645224596
0.98,1.0,0.54,0.56,102,0.0009034566159161194,90.34566159161194,1.2261228142077176
0.98,1.0,0.56,0.58,101,0.0009031667098620214,90.31667098620214,1.1241458016039536
0.98,1.0,0.58,0.6,98,0.00090276063260231,90.276063260231,0.8129285984236434
0.98,1.0,0.6,0.62,74,0.0009022307086198382,90.22307086198383,-1.7079465004774024
0.98,1.0,0.62,0.64,89,0.0009015665410028619,90.15665410028619,-0.12181607688936645
0.98,1.0,0.64,0.66,83,0.0009007544776542107,90.07544776542107,-0.74550526390272
0.98,1.0,0.66,0.68,96,0.0008997768642643108,89.97768642643108,0.6348862973202336
0.98,1.0,0.68,0.7000000000000001,82,0.0008986110031543988,89.86110031543988,-0.8292728982881208
0.98,1.0,0.7000000000000001,0.72,107,0.0008972276948644495,89.72276948644495,1.8239914254545324
0.98,1.0,0.72,0.74,97,0.0008955891722208516,89.55891722208517,0.7862881285824519
0.98,1.0,0.74,0.76,81,0.0008936461267084408,89.36461267084408,-0.8848365357725457
0.98,1.0,0.76,0.78,99,0.0008913333414543587,89.13333414543587,1.0450819441518897
0.98,1.0,0.78,0.8,80,0.0008885631214129768,88.85631214129768,-0.9395259341723221
0.98,1.0,0.8,0.8200000000000001,81,0.0008852151252080812,88.52151252080812,-0.7994306037164349
0.98,1.0,0.8200000000000001,0.84,85,0.0008811200967633723,88.11200967633722,-0.33153042111568887
0.98,1.0,0.84,0.86,93,0.0008760328059989258,87.60328059989259,0.5765933810906241
0.98,1.0,0.86,0.88,97,0.0008695849404142387,86.95849404142388,1.0768193358028726
0.98,1.0,0.88,0.9,82,0.0008611985777363649,86.1198577736365,-0.4439464336775015
0.98,1.0,0.9,0.92,83,0.0008499170727380424,84.99170727380424,-0.21604152429653384
0.98,1.0,0.92,0.9400000000000001,68,0.0008340517275977375,83.40517275977375,-1.6868251978623618
0.98,1.0,0.9400000000000001,0.96,84,0.0008104130696395599,81.04130696395599,0.328659879243029
0.98,1.0,0.96,0.98,74,0.0007731096879155683,77.31096879155683,-0.3765602984122289
0.98,1.0,0.98,1.0,82,0.0007451588062999141,74.51588062999141,0.866994388594746
